Location ID,HostGenusID,HostGenusNameScientific,HostSpeciesID,HostSpeciesNameScientific,HostCultivarName,PathogenGenusID,PathogenGenusNameScientific,PathogenSpeciesID,PathogenSpeciesNameScientific,UserInit,ObsYear,CountryID,CountryName,RegionID,Latitude,Longitude,Altitude,LocationName,FieldArea,SurveySiteID,SurveySiteName,Observation ID,ObsDate,SurveyorName,InstitutionName,GrowthStageID,GrowthStageName,Comment,DiseaseID,PathogenSpeciesName,Severity,SeverityName,Incidence,IncidenceName,InfectionType,InfectionTypeName,DiseaseID.1,PathogenSpeciesName.1,Severity.1,SeverityName.1,Incidence.1,IncidenceName.1,InfectionType.1,InfectionTypeName.1,DiseaseID.2,PathogenSpeciesName.2,Severity.2,SeverityName.2,Incidence.2,IncidenceName.2,InfectionType.2,InfectionTypeName.2,Diseased
48020,6,Triticale,1,ля Triticosecale,Triticalie(RVT),2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,10.97956,36.92395,2579,"Injibara, ENJIBARA",0.03,1,Farmer field,1,9/30/10 0:00,EIAR,EIAR,-9,N/A,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
48025,2,Triticum,1,aestivum,HAR-1685,2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,10.62826,36.91921,2059,"Denshinde, WONBERIMA",-999.99,1,Farmer field,1,9/30/10 0:00,EIAR,EIAR,3,Flowering,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,1,Low (less than 20 %),1,Low (less than 20 %),1,R,1
47970,2,Triticum,1,aestivum,HAR-1685,2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,10.61388,36.9107,2072,"Wombrma, WOMBRMA",0.5,1,Farmer field,1,9/2/10 0:00,EIAR,EIAR,1,Tillering,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,1,Low (less than 20 %),1,Low (less than 20 %),9,S,1
47208,2,Triticum,1,aestivum,HAR 1685 (Kubsa),2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,10.61,36.91,2080,"Markume, Wenberma, West Gojam",5,1,Farmer field,1,9/19/10 0:00,EIAR,EIAR,2,Boot,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,1,Low (less than 20 %),1,Low (less than 20 %),9,S,1
48026,2,Triticum,1,aestivum,HAR-1685,2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,10.58775,36.90122,2050,"Merkuma, WONBERIMA",-999.99,1,Farmer field,1,9/30/10 0:00,EIAR,EIAR,-9,N/A,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,2,Moderate (20 - 40 %),3,High (more than 40 %),9,S,1
47971,2,Triticum,1,aestivum,HAR-1685,2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,10.58793,36.90071,2045,"Wunchin, WOMBRMA",0.75,1,Farmer field,1,9/2/10 0:00,EIAR,EIAR,1,Tillering,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,2,Moderate (20 - 40 %),1,Low (less than 20 %),9,S,1
47972,2,Triticum,1,aestivum,HAR-1685,2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,10.53601,36.89013,2055,"Wogeda, WOMBRMA",0.5,1,Farmer field,1,9/2/10 0:00,EIAR,EIAR,1,Tillering,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,1,Low (less than 20 %),2,Moderate (20 - 40 %),9,S,1
48027,2,Triticum,1,aestivum,HAR-1685,2,Puccinia,0, sp.,GEW,2010,ET,Ethiopia,0,10.53682,36.88992,2060,"Wogeda, WONBERIMA",-999.99,1,Farmer field,1,9/30/10 0:00,EIAR,EIAR,-9,N/A,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,1,Low (less than 20 %),1,Low (less than 20 %),1,R,1
48336,2,Triticum,1,aestivum,Dashen,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,9.39229,36.88122,1843,"Yubdo, Sibusire",0.1,1,Farmer field,1,11/3/11 0:00,Ambo Research Station,Ambo Research Station,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,2,Moderate (20 - 40 %),3,High (more than 40 %),7,MS,1
45680,2,Triticum,1,aestivum,Baysi(hybreed),2,Puccinia,0, sp.,GEW,2008,ET,Ethiopia,0,9.04295,36.84037,1751,Sibusire,0.1,1,Farmer field,1,11/11/08 0:00,EIAR,EIAR,-9,N/A,,1,Stem rust,3,High (more than 40 %),1,Low (less than 20 %),1,R,2,Leaf Rust,-9,N/A,3,High (more than 40 %),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
48337,2,Triticum,1,aestivum,Unknown,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,9.02914,36.64593,1890,"Yayajebo, Wayu",0.1,1,Farmer field,1,11/3/11 0:00,Ambo Research Station,Ambo Research Station,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,3,High (more than 40 %),3,High (more than 40 %),7,MS,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
48338,2,Triticum,1,aestivum,Improved,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,9.03333,36.61547,1978,"Gute, Wayutuka",0.1,1,Farmer field,1,11/3/11 0:00,Ambo Research Station,Ambo Research Station,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,1,Low (less than 20 %),1,Low (less than 20 %),7,MS,1
45681,-9, N/A,-9, N/A,Hybreed,2,Puccinia,0, sp.,GEW,2008,ET,Ethiopia,0,9.04149,36.60868,1998,Gute,0.1,1,Farmer field,1,11/11/08 0:00,EIAR,EIAR,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,2,Moderate (20 - 40 %),3,High (more than 40 %),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
49005,2,Triticum,1,aestivum,,2,Puccinia,0, sp.,GEW,2012,ET,Ethiopia,0,10.39444,36.5958,2040,Burie k. Denbun,0.5,1,Farmer field,1,1/13/12 0:00,Adet Research Station,Adet Research Station,2,Boot,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,1,Low (less than 20 %),1,Low (less than 20 %),9,S,1
50495,2,Triticum,1,aestivum,improved,2,Puccinia,0, sp.,GEW,2013,ET,Ethiopia,0,10.39881,36.58247,2064,sebadar ,1.4,1,Farmer field,1,8/25/13 0:00,,EIAR,1,Tillering,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
49004,2,Triticum,1,aestivum,,2,Puccinia,0, sp.,GEW,2012,ET,Ethiopia,0,10.39359,36.57227,2130,Shindi k. sebadar bayita got,0.75,1,Farmer field,1,1/13/12 0:00,Adet Research Station,Adet Research Station,1,Tillering,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
60706,2,Triticum,1,aestivum,Kubsa,2,Puccinia,0, sp.,GEW,2014,ET,Ethiopia,0,10.39216,36.57216,2135,"west gojjam, womberma, saba dar",1,1,Farmer field,1,10/4/14 0:00,,EIAR,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,1,Low (less than 20 %),1,Low (less than 20 %),7,MS,1
50494,2,Triticum,1,aestivum,improved,2,Puccinia,0, sp.,GEW,2013,ET,Ethiopia,0,10.38169,36.56169,2109,dend,1.5,1,Farmer field,1,8/25/13 0:00,,EIAR,1,Tillering,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
49003,2,Triticum,1,aestivum,,2,Puccinia,0, sp.,GEW,2012,ET,Ethiopia,0,10.3808,36.55586,2090,Shindi k. Died shindi boledin teskaro got,1,1,Farmer field,1,1/13/12 0:00,Adet Research Station,Adet Research Station,2,Boot,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,1,Low (less than 20 %),1,Low (less than 20 %),9,S,1
49002,2,Triticum,1,aestivum,,2,Puccinia,0, sp.,GEW,2012,ET,Ethiopia,0,10.37538,36.55337,2075,Shindi k. Died shindi boledin,0.75,1,Farmer field,1,1/13/12 0:00,Adet Research Station,Adet Research Station,2,Boot,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,1,Low (less than 20 %),1,Low (less than 20 %),9,S,1
60794,2,Triticum,1,aestivum,Unknown,2,Puccinia,0, sp.,GEW,2014,ET,Ethiopia,0,10.37395,36.55045,2061,"west gojjam, womberma, dend boledan",1.5,1,Farmer field,1,10/4/14 0:00,,EIAR,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
60796,2,Triticum,1,aestivum,Unknown,2,Puccinia,0, sp.,GEW,2014,ET,Ethiopia,0,10.34196,36.54273,2035,"west gojjam, womberma, markuma",1.5,1,Farmer field,1,10/4/14 0:00,,EIAR,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
49007,2,Triticum,1,aestivum,,2,Puccinia,0, sp.,GEW,2012,ET,Ethiopia,0,11.02262,36.54233,2560,Fagita L. K. Gafera lekoma got,0.13,1,Farmer field,1,2/13/12 0:00,Adet Research Station,Adet Research Station,1,Tillering,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
60795,2,Triticum,1,aestivum,Unknown,2,Puccinia,0, sp.,GEW,2014,ET,Ethiopia,0,10.36127,36.54185,2097,"west gojjam, womberma, barkuma",1.5,1,Farmer field,1,10/4/14 0:00,,EIAR,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,1,Low (less than 20 %),1,Low (less than 20 %),7,MS,1
60841,2,Triticum,1,aestivum,Danda'a,2,Puccinia,0, sp.,GEW,2014,ET,Ethiopia,0,8.77927,36.52443,2100,"Horo Guduru, Jimma Arjo, Jarso Kiltu",0.25,1,Farmer field,1,10/28/14 0:00,,EIAR,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,3,High (more than 40 %),3,High (more than 40 %),9,S,3,Stripe Rust,2,Moderate (20 - 40 %),2,Moderate (20 - 40 %),9,S,1
61101,2,Triticum,1,aestivum,Local,2,Puccinia,0, sp.,GEW,2014,ET,Ethiopia,0,8.77964,36.52419,2106,"Horo Guduru, Jimma Arjo, Jarso Kiltu",0.25,1,Farmer field,1,10/28/14 0:00,,EIAR,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,2,Moderate (20 - 40 %),2,Moderate (20 - 40 %),9,S,3,Stripe Rust,2,Moderate (20 - 40 %),2,Moderate (20 - 40 %),9,S,1
60739,2,Triticum,1,aestivum,Local,2,Puccinia,0, sp.,GEW,2014,ET,Ethiopia,0,8.77724,36.51804,2148,"Horo Guduru, Jimma Arjo, Wayu Kiltu",0.5,1,Farmer field,1,10/28/14 0:00,,EIAR,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,2,Moderate (20 - 40 %),2,Moderate (20 - 40 %),9,S,3,Stripe Rust,3,High (more than 40 %),2,Moderate (20 - 40 %),9,S,1
61100,2,Triticum,1,aestivum,Local,2,Puccinia,0, sp.,GEW,2014,ET,Ethiopia,0,8.77674,36.51792,2152,"Horo Guduru, Jimma Arjo, Wayu Kiltu",0.25,1,Farmer field,1,10/28/14 0:00,,EIAR,5,Dough,,1,Stem rust,2,Moderate (20 - 40 %),2,Moderate (20 - 40 %),9,S,2,Leaf Rust,3,High (more than 40 %),2,Moderate (20 - 40 %),9,S,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
50113,2,Triticum,1,aestivum,Digelu,2,Puccinia,0, sp.,GEW,2013,ET,Ethiopia,0,8.72111,36.51622,2458,tibe chefe,0.5,1,Farmer field,1,11/17/13 0:00,,EIAR,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
50111,2,Triticum,1,aestivum,HAR-604,2,Puccinia,0, sp.,GEW,2013,ET,Ethiopia,0,8.7308,36.51068,2454,Tibe chefe,0.25,1,Farmer field,1,11/17/13 0:00,,EIAR,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
61117,2,Triticum,1,aestivum,Mixture,2,Puccinia,0, sp.,GEW,2014,ET,Ethiopia,0,8.77492,36.51065,2212,"Horo Guduru, Jimma Arjo, Lalo Abayi",0.25,1,Farmer field,1,10/28/14 0:00,,EIAR,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,2,Moderate (20 - 40 %),2,Moderate (20 - 40 %),9,S,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
60702,2,Triticum,1,aestivum,Kubsa,2,Puccinia,0, sp.,GEW,2014,ET,Ethiopia,0,8.73122,36.51005,2444,"Horo Guduru, Jimma Arjo, Tibe Chaffee",0.25,1,Farmer field,1,10/28/14 0:00,,EIAR,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,3,High (more than 40 %),3,High (more than 40 %),9,S,1
50112,2,Triticum,1,aestivum,HAR-604,2,Puccinia,0, sp.,GEW,2013,ET,Ethiopia,0,8.74035,36.507,2452,tibe chefe,0.25,1,Farmer field,1,11/17/13 0:00,,EIAR,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,3,High (more than 40 %),3,High (more than 40 %),7,MS,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
48913,2,Triticum,1,aestivum,HAR 1685,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,8.7750123,36.5069737,2257,Arjo,1,1,Farmer field,1,10/28/11 0:00,Bako Research Station,Bako Research Station,3,Flowering,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,2,Moderate (20 - 40 %),2,Moderate (20 - 40 %),9,S,1
61099,2,Triticum,1,aestivum,Local,2,Puccinia,0, sp.,GEW,2014,ET,Ethiopia,0,8.77408,36.50615,2265,"Horo Guduru, Jimma Arjo, Lalo Abayi",0.25,1,Farmer field,1,10/28/14 0:00,,EIAR,5,Dough,,1,Stem rust,2,Moderate (20 - 40 %),2,Moderate (20 - 40 %),9,S,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,3,High (more than 40 %),3,High (more than 40 %),9,S,1
60740,2,Triticum,1,aestivum,Local,2,Puccinia,0, sp.,GEW,2014,ET,Ethiopia,0,8.77619,36.50303,2290,"Horo Guduru, Jimma Arjo, Lalo Abayi",0.5,1,Farmer field,1,10/28/14 0:00,,EIAR,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,2,Moderate (20 - 40 %),2,Moderate (20 - 40 %),9,S,3,Stripe Rust,3,High (more than 40 %),2,Moderate (20 - 40 %),9,S,1
60699,2,Triticum,1,aestivum,Kubsa,2,Puccinia,0, sp.,GEW,2014,ET,Ethiopia,0,8.77492,36.50165,2212,"Horo Guduru, Jimma Arjo, Lalo Abayi",0.25,1,Farmer field,1,10/28/14 0:00,,EIAR,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,2,Moderate (20 - 40 %),2,Moderate (20 - 40 %),9,S,3,Stripe Rust,2,Moderate (20 - 40 %),3,High (more than 40 %),9,S,1
48912,2,Triticum,1,aestivum,HAR 1685,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,8.7756776,36.4998885,2332,Arjo,1,1,Farmer field,1,10/28/11 0:00,Bako Research Station,Bako Research Station,3,Flowering,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,3,High (more than 40 %),3,High (more than 40 %),9,S,1
48911,2,Triticum,1,aestivum,HAR 1685,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,8.7760737,36.4997356,2328,Arjo,0.25,1,Farmer field,1,10/28/11 0:00,Bako Research Station,Bako Research Station,2,Boot,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,1,Low (less than 20 %),2,Moderate (20 - 40 %),7,MS,1
48340,2,Triticum,1,aestivum,Kubsa,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,9.02148,36.49953,2254,"Jirata, Diga",0.01,1,Farmer field,1,11/4/11 0:00,Ambo Research Station,Ambo Research Station,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,2,Moderate (20 - 40 %),3,High (more than 40 %),7,MS,1
60700,2,Triticum,1,aestivum,Kubsa,2,Puccinia,0, sp.,GEW,2014,ET,Ethiopia,0,8.77527,36.49953,2331,"Horo Guduru, Jimma Arjo, Lalo Abayi",0.5,1,Farmer field,1,10/28/14 0:00,,EIAR,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,1,Low (less than 20 %),1,Low (less than 20 %),9,S,3,Stripe Rust,3,High (more than 40 %),3,High (more than 40 %),9,S,1
50114,2,Triticum,1,aestivum,Kekeba,2,Puccinia,0, sp.,GEW,2013,ET,Ethiopia,0,9.00806,36.49904,2258,jirata,0.25,1,Farmer field,1,11/17/13 0:00,,EIAR,6,Maturity,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
60741,2,Triticum,1,aestivum,Local,2,Puccinia,0, sp.,GEW,2014,ET,Ethiopia,0,8.98798,36.49595,2254,"East Wollega, Leka Dulacha, Damakis",0.25,1,Farmer field,1,10/28/14 0:00,,EIAR,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,3,High (more than 40 %),2,Moderate (20 - 40 %),9,S,1
61043,2,Triticum,1,aestivum,Kubsa,2,Puccinia,0, sp.,GEW,2014,ET,Ethiopia,0,8.76186,36.49395,2451,"Horo Guduru, Jimma Arjo, Kara Gafato",0.75,1,Farmer field,1,10/28/14 0:00,,EIAR,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,3,High (more than 40 %),2,Moderate (20 - 40 %),9,S,1
50128,2,Triticum,1,aestivum,HAR-604,2,Puccinia,0, sp.,GEW,2013,ET,Ethiopia,0,8.76658,36.49393,2505,Arjo,0.25,1,Farmer field,1,11/17/13 0:00,,EIAR,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,3,High (more than 40 %),0,None (0),9,S,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
48909,2,Triticum,1,aestivum,Improved (name uknown),2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,8.7720405,36.4934304,2477,Arjo,0.75,1,Farmer field,1,10/27/11 0:00,Bako Research Station,Bako Research Station,2,Boot,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,1,Low (less than 20 %),1,Low (less than 20 %),7,MS,1
60701,2,Triticum,1,aestivum,Kubsa,2,Puccinia,0, sp.,GEW,2014,ET,Ethiopia,0,8.77737,36.49145,2376,"Horo Guduru, Jimma Arjo, Lalo Abayi",1,1,Farmer field,1,10/28/14 0:00,,EIAR,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,2,Moderate (20 - 40 %),2,Moderate (20 - 40 %),9,S,3,Stripe Rust,3,High (more than 40 %),3,High (more than 40 %),9,S,1
48339,2,Triticum,1,aestivum,Kubsa,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,9.03021,36.49046,2243,"Jirata, Diga",0.01,1,Farmer field,1,11/4/11 0:00,Ambo Research Station,Ambo Research Station,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,2,Moderate (20 - 40 %),3,High (more than 40 %),7,MS,1
50115,2,Triticum,1,aestivum,HAR-604,2,Puccinia,0, sp.,GEW,2013,ET,Ethiopia,0,8.97788,36.49022,2246,jirata,0.25,1,Farmer field,1,11/17/13 0:00,,EIAR,6,Maturity,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,1,Low (less than 20 %),0,None (0),3,MR,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
48910,2,Triticum,1,aestivum,HAR 1685,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,8.7767528,36.4900744,2398,Arjo,0.25,1,Farmer field,1,10/28/11 0:00,Bako Research Station,Bako Research Station,2,Boot,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,1,Low (less than 20 %),2,Moderate (20 - 40 %),7,MS,1
48341,2,Triticum,1,aestivum,Kubsa,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,8.96171,36.48511,2207,"Alekewisa, Lekadulecha",0.01,1,Farmer field,1,11/4/11 0:00,Ambo Research Station,Ambo Research Station,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,1,Low (less than 20 %),3,High (more than 40 %),7,MS,1
50117,2,Triticum,1,aestivum,Dendea,2,Puccinia,0, sp.,GEW,2013,ET,Ethiopia,0,8.95407,36.48448,2245,ale kewisa,0.5,1,Farmer field,1,11/17/13 0:00,,EIAR,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
45682,-9, N/A,-9, N/A,Kubsa,2,Puccinia,0, sp.,GEW,2008,ET,Ethiopia,0,8.9626,36.48414,2217,Lekadulecha,0.1,1,Farmer field,1,12/11/08 0:00,EIAR,EIAR,5,Dough,,1,Stem rust,1,Low (less than 20 %),1,Low (less than 20 %),7,MS,2,Leaf Rust,-9,N/A,1,Low (less than 20 %),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
50127,2,Triticum,1,aestivum,HAR-604,2,Puccinia,0, sp.,GEW,2013,ET,Ethiopia,0,8.77961,36.48364,2438,Hinne,0.25,1,Farmer field,1,11/17/13 0:00,,EIAR,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,3,High (more than 40 %),0,None (0),9,S,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
50118,2,Triticum,1,aestivum,Dendea,2,Puccinia,0, sp.,GEW,2013,ET,Ethiopia,0,8.94734,36.48249,2239,ale kewisa,0.25,1,Farmer field,1,11/17/13 0:00,,EIAR,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
60842,2,Triticum,1,aestivum,Danda'a,2,Puccinia,0, sp.,GEW,2014,ET,Ethiopia,0,8.84571,36.48234,2432,"East Wollega, Leka Dulacha, Badaho",0.25,1,Farmer field,1,10/28/14 0:00,,EIAR,5,Dough,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
60890,2,Triticum,1,aestivum,Digalu,2,Puccinia,0, sp.,GEW,2014,ET,Ethiopia,0,8.84571,36.48234,2432,"East Wollega, Leka Dulacha, badaho",0.25,1,Farmer field,1,10/28/14 0:00,,EIAR,5,Dough,,1,Stem rust,1,Low (less than 20 %),1,Low (less than 20 %),9,S,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
48914,2,Triticum,1,aestivum,HAR 1685,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,8.7812949,36.4822159,2429,Arjo,0.5,1,Farmer field,1,10/28/11 0:00,Bako Research Station,Bako Research Station,2,Boot,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,1,Low (less than 20 %),3,High (more than 40 %),7,MS,1
45231,2,Triticum,1,aestivum,unknown,2,Puccinia,0, sp.,GEW,2007,ET,Ethiopia,0,8.78179,36.4822,2425,,-999.99,1,Farmer field,1,11/30/07 0:00,Netsanet & Getaneh,Ambo,5,Dough,,1,Stem rust,1,Low (less than 20 %),1,Low (less than 20 %),-9,N/A,2,Leaf Rust,3,High (more than 40 %),3,High (more than 40 %),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,1
48345,2,Triticum,1,aestivum,Kubsa,2,Puccinia,0, sp.,GEW,2011,ET,Ethiopia,0,8.78153,36.48219,2436,"Hine, Arjo",0.5,1,Farmer field,1,11/4/11 0:00,Ambo Research Station,Ambo Research Station,4,Milk,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,1,Low (less than 20 %),3,High (more than 40 %),7,MS,1
50116,2,Triticum,1,aestivum,local ,2,Puccinia,0, sp.,GEW,2013,ET,Ethiopia,0,8.95349,36.48209,2225,ale kewisa,0.25,1,Farmer field,1,11/17/13 0:00,,EIAR,6,Maturity,,1,Stem rust,0,None (0),0,None (0),-9,N/A,2,Leaf Rust,0,None (0),0,None (0),-9,N/A,3,Stripe Rust,0,None (0),0,None (0),-9,N/A,0
